cve_ent,entidad,fecha,org,vivienda,creditos,monto,lcreditos,lmonto
1,Aguascalientes,01/08/2017,FONHAPO,Nueva,,,,
1,Aguascalientes,01/08/2017,FOVISSSTE,Nueva,29,17124936.1565,25,14858525
1,Aguascalientes,01/08/2017,HABITATMEXICO,Nueva,,,,
1,Aguascalientes,01/08/2017,INFONAVIT,Nueva,256,86833760.2393,259,77692200
1,Aguascalientes,01/08/2017,ISSFAM,Nueva,,,,
1,Aguascalientes,01/08/2017,SHF,Nueva,,,,
1,Aguascalientes,01/08/2017,BANCA,Usada,138,148279984,188,144446272
1,Aguascalientes,01/08/2017,BANJERCITO,Usada,1,283897.0625,2,1065000
1,Aguascalientes,01/08/2017,CFE,Usada,2,1753692,,
1,Aguascalientes,01/08/2017,CONAVI,Usada,209,9800829.7499,166,10475306
1,Aguascalientes,01/08/2017,FONHAPO,Usada,,,270,20606400
1,Aguascalientes,01/08/2017,FOVISSSTE,Usada,50,27205535.8127,107,54642012
1,Aguascalientes,01/08/2017,HABITATMEXICO,Usada,,,,
1,Aguascalientes,01/08/2017,INFONAVIT,Usada,483,164487639.3603,370,106430128
1,Aguascalientes,01/08/2017,ISSFAM,Usada,5,2686700,,
1,Aguascalientes,01/08/2017,SHF,Usada,,,17,0
1,Aguascalientes,01/09/2017,BANCA,Nueva,26,24927025,33,18850002
1,Aguascalientes,01/09/2017,BANJERCITO,Nueva,1,432888.5,,
1,Aguascalientes,01/09/2017,CFE,Nueva,1,814338,3,2443014
1,Aguascalientes,01/09/2017,CONAVI,Nueva,9,580357.7871,13,758662.75
1,Aguascalientes,01/09/2017,FONHAPO,Nueva,,,,
1,Aguascalientes,01/09/2017,FOVISSSTE,Nueva,8,4269029.0314,22,12685126
1,Aguascalientes,01/09/2017,HABITATMEXICO,Nueva,,,,
1,Aguascalientes,01/09/2017,INFONAVIT,Nueva,238,84241824.52240001,233,71480920
1,Aguascalientes,01/09/2017,ISSFAM,Nueva,,,,
1,Aguascalientes,01/09/2017,SHF,Nueva,,,,
1,Aguascalientes,01/09/2017,BANCA,Usada,146,145979948,186,158090224
1,Aguascalientes,01/09/2017,BANJERCITO,Usada,,,,
1,Aguascalientes,01/09/2017,CFE,Usada,,,5,4071690
1,Aguascalientes,01/09/2017,CONAVI,Usada,137,7101270.0311,125,6778799
1,Aguascalientes,01/09/2017,FONHAPO,Usada,,,,
1,Aguascalientes,01/09/2017,FOVISSSTE,Usada,45,23245256.2815,52,33963992
1,Aguascalientes,01/09/2017,HABITATMEXICO,Usada,,,,
1,Aguascalientes,01/09/2017,INFONAVIT,Usada,425,139633687.4498,391,113282168
1,Aguascalientes,01/09/2017,ISSFAM,Usada,2,1604000,2,663000
1,Aguascalientes,01/09/2017,SHF,Usada,,,,
1,Aguascalientes,01/10/2017,BANCA,Nueva,59,40638217,27,16146150
1,Aguascalientes,01/10/2017,BANJERCITO,Nueva,1,366348.7188,,
1,Aguascalientes,01/10/2017,CFE,Nueva,5,4325616,,
1,Aguascalientes,01/10/2017,CONAVI,Nueva,4,246440.4434,24,1541477.1
1,Aguascalientes,01/10/2017,FONHAPO,Nueva,,,,
1,Aguascalientes,01/10/2017,FOVISSSTE,Nueva,8,4891439.2637,31,18889584
1,Aguascalientes,01/10/2017,HABITATMEXICO,Nueva,,,,
1,Aguascalientes,01/10/2017,INFONAVIT,Nueva,266,87768304.8175,221,69215672
1,Aguascalientes,01/10/2017,ISSFAM,Nueva,,,,
1,Aguascalientes,01/10/2017,SHF,Nueva,,,,
1,Aguascalientes,01/10/2017,BANCA,Usada,158,142993374,163,138940624
1,Aguascalientes,01/10/2017,BANJERCITO,Usada,1,422960.3125,1,417200
1,Aguascalientes,01/10/2017,CFE,Usada,1,903436,,
1,Aguascalientes,01/10/2017,CONAVI,Usada,68,1519998.0675,273,12766649
1,Aguascalientes,01/10/2017,FONHAPO,Usada,,,,
1,Aguascalientes,01/10/2017,FOVISSSTE,Usada,74,40279901.0784,56,32724030
1,Aguascalientes,01/10/2017,HABITATMEXICO,Usada,,,,
1,Aguascalientes,01/10/2017,INFONAVIT,Usada,390,139867461.5441,469,128672184
1,Aguascalientes,01/10/2017,ISSFAM,Usada,,,2,594750
1,Aguascalientes,01/10/2017,SHF,Usada,,,,
1,Aguascalientes,01/11/2017,BANCA,Nueva,51,40549750,28,17602590
1,Aguascalientes,01/11/2017,BANJERCITO,Nueva,,,,
1,Aguascalientes,01/11/2017,CFE,Nueva,11,9167988,,
1,Aguascalientes,01/11/2017,CONAVI,Nueva,,,23,1519137.9
1,Aguascalientes,01/11/2017,FONHAPO,Nueva,,,,
1,Aguascalientes,01/11/2017,FOVISSSTE,Nueva,36,21402782.0313,16,9152968
1,Aguascalientes,01/11/2017,HABITATMEXICO,Nueva,,,,
1,Aguascalientes,01/11/2017,INFONAVIT,Nueva,261,89259606.4603,233,66932316
1,Aguascalientes,01/11/2017,ISSFAM,Nueva,,,,
1,Aguascalientes,01/11/2017,SHF,Nueva,1,0,,
1,Aguascalientes,01/11/2017,BANCA,Usada,136,124626214,163,134491776
1,Aguascalientes,01/11/2017,BANJERCITO,Usada,1,428410.125,,
1,Aguascalientes,01/11/2017,CFE,Usada,,,,
1,Aguascalientes,01/11/2017,CONAVI,Usada,282,6148786.9858,179,10491766
1,Aguascalientes,01/11/2017,FONHAPO,Usada,,,,
1,Aguascalientes,01/11/2017,FOVISSSTE,Usada,72,43363554.0004,59,33244506
1,Aguascalientes,01/11/2017,HABITATMEXICO,Usada,,,,
1,Aguascalientes,01/11/2017,INFONAVIT,Usada,523,166525168.4813,431,129543536
1,Aguascalientes,01/11/2017,ISSFAM,Usada,,,7,3814000
1,Aguascalientes,01/11/2017,SHF,Usada,,,,
1,Aguascalientes,01/12/2017,BANCA,Nueva,44,35870976,38,22818344
1,Aguascalientes,01/12/2017,BANJERCITO,Nueva,,,1,331790.91
1,Aguascalientes,01/12/2017,CFE,Nueva,,,,
1,Aguascalientes,01/12/2017,CONAVI,Nueva,10,726079.9141000001,14,836177.06
1,Aguascalientes,01/12/2017,FONHAPO,Nueva,,,,
1,Aguascalientes,01/12/2017,FOVISSSTE,Nueva,28,14986702.9377,16,10271455
1,Aguascalientes,01/12/2017,HABITATMEXICO,Nueva,,,,
1,Aguascalientes,01/12/2017,INFONAVIT,Nueva,312,108965613.5597,262,82640280
1,Aguascalientes,01/12/2017,ISSFAM,Nueva,,,,
1,Aguascalientes,01/12/2017,SHF,Nueva,,,,
1,Aguascalientes,01/12/2017,BANCA,Usada,134,146108961,191,152772640
1,Aguascalientes,01/12/2017,BANJERCITO,Usada,,,,
1,Aguascalientes,01/12/2017,CFE,Usada,,,,
1,Aguascalientes,01/12/2017,CONAVI,Usada,294,16177940.2924,74,4565963
1,Aguascalientes,01/12/2017,FONHAPO,Usada,,,,
1,Aguascalientes,01/12/2017,FOVISSSTE,Usada,59,35308526.2112,78,42050868
1,Aguascalientes,01/12/2017,HABITATMEXICO,Usada,,,,
1,Aguascalientes,01/12/2017,INFONAVIT,Usada,498,163899856.915,297,98295200
1,Aguascalientes,01/12/2017,ISSFAM,Usada,8,3339000,3,1244500
1,Aguascalientes,01/12/2017,SHF,Usada,52,0,,
1,Aguascalientes,01/01/2018,BANCA,Nueva,44,47605950,,
1,Aguascalientes,01/01/2018,BANJERCITO,Nueva,,,,
1,Aguascalientes,01/01/2018,CFE,Nueva,2,1743016,3,2443014
1,Aguascalientes,01/01/2018,CONAVI,Nueva,,,,
1,Aguascalientes,01/01/2018,FONHAPO,Nueva,,,,
1,Aguascalientes,01/01/2018,FOVISSSTE,Nueva,4,1507068.99,2,1719116.8
1,Aguascalientes,01/01/2018,HABITATMEXICO,Nueva,,,,
1,Aguascalientes,01/01/2018,INFONAVIT,Nueva,97,37040032.363328,116,35032116
1,Aguascalientes,01/01/2018,ISSFAM,Nueva,,,,
1,Aguascalientes,01/01/2018,SHF,Nueva,,,,
1,Aguascalientes,01/01/2018,BANCA,Usada,91,108771521,,
1,Aguascalientes,01/01/2018,BANJERCITO,Usada,,,1,989010
1,Aguascalientes,01/01/2018,CFE,Usada,1,839582,1,876272
1,Aguascalientes,01/01/2018,CONAVI,Usada,16,768131.3,,
1,Aguascalientes,01/01/2018,FONHAPO,Usada,,,,
1,Aguascalientes,01/01/2018,FOVISSSTE,Usada,19,12319787.13,28,18221342
1,Aguascalientes,01/01/2018,HABITATMEXICO,Usada,,,,
1,Aguascalientes,01/01/2018,INFONAVIT,Usada,219,85470723.7328784,249,75386016
1,Aguascalientes,01/01/2018,ISSFAM,Usada,,,,
1,Aguascalientes,01/01/2018,SHF,Usada,,,,
1,Aguascalientes,01/02/2018,BANCA,Nueva,71,61341885,,
1,Aguascalientes,01/02/2018,BANJERCITO,Nueva,,,,
1,Aguascalientes,01/02/2018,CFE,Nueva,1,903436,3,2759670.5
1,Aguascalientes,01/02/2018,CONAVI,Nueva,2,93015.92999999999,,
1,Aguascalientes,01/02/2018,FONHAPO,Nueva,,,,
1,Aguascalientes,01/02/2018,FOVISSSTE,Nueva,10,4469938.47,23,13268652
1,Aguascalientes,01/02/2018,HABITATMEXICO,Nueva,,,,
1,Aguascalientes,01/02/2018,INFONAVIT,Nueva,197,77746246.9349232,172,55982292
1,Aguascalientes,01/02/2018,ISSFAM,Nueva,,,,
1,Aguascalientes,01/02/2018,SHF,Nueva,,,,
1,Aguascalientes,01/02/2018,BANCA,Usada,117,111742202,,
1,Aguascalientes,01/02/2018,BANJERCITO,Usada,,,,
1,Aguascalientes,01/02/2018,CFE,Usada,,,,
1,Aguascalientes,01/02/2018,CONAVI,Usada,127,7178389.76,301,18422090
1,Aguascalientes,01/02/2018,FONHAPO,Usada,,,,
1,Aguascalientes,01/02/2018,FOVISSSTE,Usada,43,24256185.41,56,32845102
1,Aguascalientes,01/02/2018,HABITATMEXICO,Usada,,,,
1,Aguascalientes,01/02/2018,INFONAVIT,Usada,375,129283603.3429424,579,169196496
1,Aguascalientes,01/02/2018,ISSFAM,Usada,4,2447000,1,740000
1,Aguascalientes,01/02/2018,SHF,Usada,,,,
1,Aguascalientes,01/03/2018,BANCA,Nueva,68,57424099,,
1,Aguascalientes,01/03/2018,BANJERCITO,Nueva,2,1658611.5,,
1,Aguascalientes,01/03/2018,CFE,Nueva,3,2388666,1,814338
1,Aguascalientes,01/03/2018,CONAVI,Nueva,4,225391.09,6,329279.56
1,Aguascalientes,01/03/2018,FONHAPO,Nueva,,,,
1,Aguascalientes,01/03/2018,FOVISSSTE,Nueva,26,19747835.23,14,7768502.5
1,Aguascalientes,01/03/2018,HABITATMEXICO,Nueva,,,,
1,Aguascalientes,01/03/2018,INFONAVIT,Nueva,282,110335701.7192608,202,64577680
1,Aguascalientes,01/03/2018,ISSFAM,Nueva,,,,
1,Aguascalientes,01/03/2018,SHF,Nueva,,,,
1,Aguascalientes,01/03/2018,BANCA,Usada,101,85977887,,
1,Aguascalientes,01/03/2018,BANJERCITO,Usada,,,,
1,Aguascalientes,01/03/2018,CFE,Usada,,,2,1628676
1,Aguascalientes,01/03/2018,CONAVI,Usada,103,6439439.29,80,3663396.8
1,Aguascalientes,01/03/2018,FONHAPO,Usada,,,,
1,Aguascalientes,01/03/2018,FOVISSSTE,Usada,67,38535867.26,56,33902196
1,Aguascalientes,01/03/2018,HABITATMEXICO,Usada,,,,
1,Aguascalientes,01/03/2018,INFONAVIT,Usada,381,133756066.703816,427,126075792
1,Aguascalientes,01/03/2018,ISSFAM,Usada,,,,
1,Aguascalientes,01/03/2018,SHF,Usada,,,,
1,Aguascalientes,01/04/2018,BANCA,Nueva,72,57161433,,
1,Aguascalientes,01/04/2018,BANJERCITO,Nueva,,,2,828459.69
1,Aguascalientes,01/04/2018,CFE,Nueva,4,3293288,3,2504948
1,Aguascalientes,01/04/2018,CONAVI,Nueva,6,358975.86,10,633330.44
1,Aguascalientes,01/04/2018,FONHAPO,Nueva,,,,
1,Aguascalientes,01/04/2018,FOVISSSTE,Nueva,25,16547049.83,13,7347225.5
1,Aguascalientes,01/04/2018,HABITATMEXICO,Nueva,,,,
1,Aguascalientes,01/04/2018,INFONAVIT,Nueva,239,87943697.831936,163,51766740
1,Aguascalientes,01/04/2018,ISSFAM,Nueva,,,,
1,Aguascalientes,01/04/2018,SHF,Nueva,,,,
1,Aguascalientes,01/04/2018,BANCA,Usada,101,113863266,,
1,Aguascalientes,01/04/2018,BANJERCITO,Usada,,,,
1,Aguascalientes,01/04/2018,CFE,Usada,3,2647638,1,876272
1,Aguascalientes,01/04/2018,CONAVI,Usada,110,6429772.7,132,6558471.5
1,Aguascalientes,01/04/2018,FONHAPO,Usada,,,,
1,Aguascalientes,01/04/2018,FOVISSSTE,Usada,44,30292945.73,49,29456944
1,Aguascalientes,01/04/2018,HABITATMEXICO,Usada,,,,
1,Aguascalientes,01/04/2018,INFONAVIT,Usada,368,136880507.691872,292,87609624
1,Aguascalientes,01/04/2018,ISSFAM,Usada,,,3,1510000
1,Aguascalientes,01/04/2018,SHF,Usada,17,0,,
1,Aguascalientes,01/05/2018,BANCA,Nueva,58,41759722,,
1,Aguascalientes,01/05/2018,BANJERCITO,Nueva,,,1,602000
1,Aguascalientes,01/05/2018,CFE,Nueva,3,2323626,,
1,Aguascalientes,01/05/2018,CONAVI,Nueva,8,448347.25,12,694493.5
1,Aguascalientes,01/05/2018,FONHAPO,Nueva,,,,
1,Aguascalientes,01/05/2018,FOVISSSTE,Nueva,25,15271736.31,43,29613648
1,Aguascalientes,01/05/2018,HABITATMEXICO,Nueva,,,,
1,Aguascalientes,01/05/2018,INFONAVIT,Nueva,259,97809164.389088,213,74860568
1,Aguascalientes,01/05/2018,ISSFAM,Nueva,,,,
1,Aguascalientes,01/05/2018,SHF,Nueva,,,,
1,Aguascalientes,01/05/2018,BANCA,Usada,128,135584508,,
1,Aguascalientes,01/05/2018,BANJERCITO,Usada,,,,
1,Aguascalientes,01/05/2018,CFE,Usada,1,903436,,
1,Aguascalientes,01/05/2018,CONAVI,Usada,176,11200665.08,260,14389058
1,Aguascalientes,01/05/2018,FONHAPO,Usada,,,,
1,Aguascalientes,01/05/2018,FOVISSSTE,Usada,49,27879385.73,77,56927916
1,Aguascalientes,01/05/2018,HABITATMEXICO,Usada,,,,
1,Aguascalientes,01/05/2018,INFONAVIT,Usada,493,182139674.548256,619,188274736
1,Aguascalientes,01/05/2018,ISSFAM,Usada,1,446000,4,1855000
1,Aguascalientes,01/05/2018,SHF,Usada,97,0,,
1,Aguascalientes,01/06/2018,BANCA,Nueva,69,52927515,57,42620240
1,Aguascalientes,01/06/2018,BANJERCITO,Nueva,,,3,1164963.6
1,Aguascalientes,01/06/2018,CFE,Nueva,2,1679164,3,2379930
1,Aguascalientes,01/06/2018,CONAVI,Nueva,7,344462.61,36,2093322.5
1,Aguascalientes,01/06/2018,FONHAPO,Nueva,,,,
1,Aguascalientes,01/06/2018,FOVISSSTE,Nueva,23,13215023.18,34,25518230
1,Aguascalientes,01/06/2018,HABITATMEXICO,Nueva,,,,
1,Aguascalientes,01/06/2018,INFONAVIT,Nueva,291,107557484.77304,227,78219800
1,Aguascalientes,01/06/2018,ISSFAM,Nueva,,,,
1,Aguascalientes,01/06/2018,SHF,Nueva,,,,
1,Aguascalientes,01/06/2018,BANCA,Usada,111,122613276,125,110210224
1,Aguascalientes,01/06/2018,BANJERCITO,Usada,1,541000,1,677486.75
1,Aguascalientes,01/06/2018,CFE,Usada,,,1,814338
1,Aguascalientes,01/06/2018,CONAVI,Usada,196,11383560.62,208,10966804
1,Aguascalientes,01/06/2018,FONHAPO,Usada,,,,
1,Aguascalientes,01/06/2018,FOVISSSTE,Usada,45,26065540.75,90,60914988
1,Aguascalientes,01/06/2018,HABITATMEXICO,Usada,,,,
1,Aguascalientes,01/06/2018,INFONAVIT,Usada,468,171049199.476896,548,173798160
1,Aguascalientes,01/06/2018,ISSFAM,Usada,2,820000,2,938000
1,Aguascalientes,01/06/2018,SHF,Usada,,,,
1,Aguascalientes,01/07/2018,BANCA,Nueva,74,65889723,53,45821124
1,Aguascalientes,01/07/2018,BANJERCITO,Nueva,,,3,1550391.9
1,Aguascalientes,01/07/2018,CFE,Nueva,1,839582,,
1,Aguascalientes,01/07/2018,CONAVI,Nueva,6,322706.85,14,873405.63
1,Aguascalientes,01/07/2018,FONHAPO,Nueva,,,,
1,Aguascalientes,01/07/2018,FOVISSSTE,Nueva,21,13424719.5,21,12754325
1,Aguascalientes,01/07/2018,HABITATMEXICO,Nueva,,,,
1,Aguascalientes,01/07/2018,INFONAVIT,Nueva,208,78687047.021072,245,84746080
1,Aguascalientes,01/07/2018,ISSFAM,Nueva,,,,
1,Aguascalientes,01/07/2018,SHF,Nueva,,,,
1,Aguascalientes,01/07/2018,BANCA,Usada,99,103638221,130,132203296
1,Aguascalientes,01/07/2018,BANJERCITO,Usada,,,,
1,Aguascalientes,01/07/2018,CFE,Usada,1,774542,,
1,Aguascalientes,01/07/2018,CONAVI,Usada,205,13588740.57,236,12903207
1,Aguascalientes,01/07/2018,FONHAPO,Usada,,,,
1,Aguascalientes,01/07/2018,FOVISSSTE,Usada,49,30305467.68,44,27536570
1,Aguascalientes,01/07/2018,HABITATMEXICO,Usada,,,,
1,Aguascalientes,01/07/2018,INFONAVIT,Usada,543,202894112.668528,586,192463344
1,Aguascalientes,01/07/2018,ISSFAM,Usada,,,3,1260000
1,Aguascalientes,01/07/2018,SHF,Usada,,,,
1,Aguascalientes,01/08/2018,BANCA,Nueva,77,75081851,40,33827104
1,Aguascalientes,01/08/2018,BANJERCITO,Nueva,1,425000,1,449235.44
1,Aguascalientes,01/08/2018,CFE,Nueva,3,2945495.89,1,814338
1,Aguascalientes,01/08/2018,CONAVI,Nueva,8,511251.33,16,960745
1,Aguascalientes,01/08/2018,FONHAPO,Nueva,,,,
1,Aguascalientes,01/08/2018,FOVISSSTE,Nueva,21,13513065.82,29,17124936
1,Aguascalientes,01/08/2018,HABITATMEXICO,Nueva,,,,
1,Aguascalientes,01/08/2018,INFONAVIT,Nueva,303,121001907.621152,256,86833760
1,Aguascalientes,01/08/2018,ISSFAM,Nueva,,,,
1,Aguascalientes,01/08/2018,SHF,Nueva,,,,
1,Aguascalientes,01/08/2018,BANCA,Usada,111,110443318,138,148279984
1,Aguascalientes,01/08/2018,BANJERCITO,Usada,,,1,283897.06
1,Aguascalientes,01/08/2018,CFE,Usada,1,839582,2,1753692
1,Aguascalientes,01/08/2018,CONAVI,Usada,331,23001804.93,209,9800830
1,Aguascalientes,01/08/2018,FONHAPO,Usada,,,,
1,Aguascalientes,01/08/2018,FOVISSSTE,Usada,61,34571260.23,50,27205536
1,Aguascalientes,01/08/2018,HABITATMEXICO,Usada,,,,
1,Aguascalientes,01/08/2018,INFONAVIT,Usada,576,211212065.956592,483,164487632
1,Aguascalientes,01/08/2018,ISSFAM,Usada,4,2100000,5,2686700
1,Aguascalientes,01/08/2018,SHF,Usada,,,,
1,Aguascalientes,01/09/2018,BANCA,Nueva,68,59179037,26,24927024
1,Aguascalientes,01/09/2018,BANJERCITO,Nueva,,,1,432888.5
1,Aguascalientes,01/09/2018,CFE,Nueva,4,3405260,1,814338
1,Aguascalientes,01/09/2018,CONAVI,Nueva,2,117611.52,9,580357.81
1,Aguascalientes,01/09/2018,FONHAPO,Nueva,,,,
1,Aguascalientes,01/09/2018,FOVISSSTE,Nueva,17,9909304.359999999,8,4269029
1,Aguascalientes,01/09/2018,HABITATMEXICO,Nueva,,,,
1,Aguascalientes,01/09/2018,INFONAVIT,Nueva,225,87325983.427856,238,84241824
1,Aguascalientes,01/09/2018,ISSFAM,Nueva,,,,
1,Aguascalientes,01/09/2018,SHF,Nueva,,,,
1,Aguascalientes,01/09/2018,BANCA,Usada,122,132002505,146,145979952
1,Aguascalientes,01/09/2018,BANJERCITO,Usada,1,472962,,
1,Aguascalientes,01/09/2018,CFE,Usada,1,868128,,
1,Aguascalientes,01/09/2018,CONAVI,Usada,188,11465401.88,137,7101270
1,Aguascalientes,01/09/2018,FONHAPO,Usada,,,,
1,Aguascalientes,01/09/2018,FOVISSSTE,Usada,53,32703929.7,45,23245256
1,Aguascalientes,01/09/2018,HABITATMEXICO,Usada,,,,
1,Aguascalientes,01/09/2018,INFONAVIT,Usada,509,188541965.98104,425,139633680
1,Aguascalientes,01/09/2018,ISSFAM,Usada,,,2,1604000
1,Aguascalientes,01/09/2018,SHF,Usada,123,0,,
1,Aguascalientes,01/10/2018,BANCA,Nueva,78,83820080,59,40638216
1,Aguascalientes,01/10/2018,BANJERCITO,Nueva,,,1,366348.72
1,Aguascalientes,01/10/2018,CFE,Nueva,,,5,4325616
1,Aguascalientes,01/10/2018,CONAVI,Nueva,2,144564.16,4,246440.44
1,Aguascalientes,01/10/2018,FONHAPO,Nueva,,,,
1,Aguascalientes,01/10/2018,FOVISSSTE,Nueva,19,9851593.73,8,4891439.5
1,Aguascalientes,01/10/2018,HABITATMEXICO,Nueva,,,,
1,Aguascalientes,01/10/2018,INFONAVIT,Nueva,263,102343935.805168,266,87768304
1,Aguascalientes,01/10/2018,ISSFAM,Nueva,,,,
1,Aguascalientes,01/10/2018,SHF,Nueva,,,,
1,Aguascalientes,01/10/2018,BANCA,Usada,136,148281729,158,142993376
1,Aguascalientes,01/10/2018,BANJERCITO,Usada,2,1808000,1,422960.31
1,Aguascalientes,01/10/2018,CFE,Usada,,,1,903436
1,Aguascalientes,01/10/2018,CONAVI,Usada,270,16406477.48,68,1519998.1
1,Aguascalientes,01/10/2018,FONHAPO,Usada,,,,
1,Aguascalientes,01/10/2018,FOVISSSTE,Usada,59,35738502.34,74,40279900
1,Aguascalientes,01/10/2018,HABITATMEXICO,Usada,,,,
1,Aguascalientes,01/10/2018,INFONAVIT,Usada,548,195329270.642864,390,139867456
1,Aguascalientes,01/10/2018,ISSFAM,Usada,3,1266000,,
1,Aguascalientes,01/10/2018,SHF,Usada,,,,
1,Aguascalientes,01/11/2018,BANCA,Nueva,87,93618155,51,40549752
1,Aguascalientes,01/11/2018,BANJERCITO,Nueva,,,,
1,Aguascalientes,01/11/2018,CFE,Nueva,,,11,9167988
1,Aguascalientes,01/11/2018,CONAVI,Nueva,,,,
1,Aguascalientes,01/11/2018,FONHAPO,Nueva,,,,
1,Aguascalientes,01/11/2018,FOVISSSTE,Nueva,17,9950965.76,36,21402782
1,Aguascalientes,01/11/2018,HABITATMEXICO,Nueva,,,,
1,Aguascalientes,01/11/2018,INFONAVIT,Nueva,247,92822579.489856,261,89259608
1,Aguascalientes,01/11/2018,ISSFAM,Nueva,,,,
1,Aguascalientes,01/11/2018,SHF,Nueva,,,1,0
1,Aguascalientes,01/11/2018,BANCA,Usada,130,137813797,136,124626216
1,Aguascalientes,01/11/2018,BANJERCITO,Usada,,,1,428410.13
1,Aguascalientes,01/11/2018,CFE,Usada,,,,
1,Aguascalientes,01/11/2018,CONAVI,Usada,241,15523624.58,282,6148787
1,Aguascalientes,01/11/2018,FONHAPO,Usada,,,,
1,Aguascalientes,01/11/2018,FOVISSSTE,Usada,49,25110351.2,72,43363556
1,Aguascalientes,01/11/2018,HABITATMEXICO,Usada,,,,
1,Aguascalientes,01/11/2018,INFONAVIT,Usada,508,201398813.075552,523,166525168
1,Aguascalientes,01/11/2018,ISSFAM,Usada,,,,
1,Aguascalientes,01/11/2018,SHF,Usada,100,0,,
1,Aguascalientes,01/12/2018,BANCA,Nueva,60,70277856,44,35870976
1,Aguascalientes,01/12/2018,BANJERCITO,Nueva,1,474300,,
1,Aguascalientes,01/12/2018,CFE,Nueva,,,,
1,Aguascalientes,01/12/2018,CONAVI,Nueva,,,10,726079.94
1,Aguascalientes,01/12/2018,FONHAPO,Nueva,,,,
1,Aguascalientes,01/12/2018,FOVISSSTE,Nueva,16,12339306.77,28,14986703
1,Aguascalientes,01/12/2018,HABITATMEXICO,Nueva,,,,
1,Aguascalientes,01/12/2018,INFONAVIT,Nueva,259,105227639.079408,312,108965616
1,Aguascalientes,01/12/2018,ISSFAM,Nueva,,,,
1,Aguascalientes,01/12/2018,SHF,Nueva,,,,
1,Aguascalientes,01/12/2018,BANCA,Usada,169,199700866,134,146108960
1,Aguascalientes,01/12/2018,BANJERCITO,Usada,,,,
1,Aguascalientes,01/12/2018,CFE,Usada,,,,
1,Aguascalientes,01/12/2018,CONAVI,Usada,,,294,16177940
1,Aguascalientes,01/12/2018,FONHAPO,Usada,,,,
1,Aguascalientes,01/12/2018,FOVISSSTE,Usada,41,23240013.68,59,35308528
1,Aguascalientes,01/12/2018,HABITATMEXICO,Usada,,,,
1,Aguascalientes,01/12/2018,INFONAVIT,Usada,459,194539882.02328,498,163899856
1,Aguascalientes,01/12/2018,ISSFAM,Usada,1,446000,8,3339000
1,Aguascalientes,01/12/2018,SHF,Usada,,,52,0
1,Aguascalientes,01/01/2019,BANCA,Nueva,21,23370869,44,47605952
1,Aguascalientes,01/01/2019,BANJERCITO,Nueva,,,,
1,Aguascalientes,01/01/2019,CFE,Nueva,1,1001402,2,1743016
1,Aguascalientes,01/01/2019,CONAVI,Nueva,,,,
1,Aguascalientes,01/01/2019,FONHAPO,Nueva,,,,
1,Aguascalientes,01/01/2019,FOVISSSTE,Nueva,12,7707999.72,4,1507069
1,Aguascalientes,01/01/2019,HABITATMEXICO,Nueva,,,,
1,Aguascalientes,01/01/2019,INFONAVIT,Nueva,110,44696808.979232,97,37040032
1,Aguascalientes,01/01/2019,ISSFAM,Nueva,,,,
1,Aguascalientes,01/01/2019,SHF,Nueva,,,,
1,Aguascalientes,01/01/2019,BANCA,Usada,161,178233564,91,108771520
1,Aguascalientes,01/01/2019,BANJERCITO,Usada,,,,
1,Aguascalientes,01/01/2019,CFE,Usada,,,1,839582
1,Aguascalientes,01/01/2019,CONAVI,Usada,,,16,768131.31
1,Aguascalientes,01/01/2019,FONHAPO,Usada,,,,
1,Aguascalientes,01/01/2019,FOVISSSTE,Usada,22,16218569.31,19,12319787
1,Aguascalientes,01/01/2019,HABITATMEXICO,Usada,,,,
1,Aguascalientes,01/01/2019,INFONAVIT,Usada,319,128736821.062944,219,85470720
1,Aguascalientes,01/01/2019,ISSFAM,Usada,,,,
1,Aguascalientes,01/01/2019,SHF,Usada,,,,
1,Aguascalientes,01/02/2019,BANCA,Nueva,33,38174877,71,61341884
1,Aguascalientes,01/02/2019,BANJERCITO,Nueva,1,574520.42,,
1,Aguascalientes,01/02/2019,CFE,Nueva,,,1,903436
1,Aguascalientes,01/02/2019,CONAVI,Nueva,,,2,93015.93
1,Aguascalientes,01/02/2019,FONHAPO,Nueva,,,,
1,Aguascalientes,01/02/2019,FOVISSSTE,Nueva,12,8547985.779999999,10,4469938.5
1,Aguascalientes,01/02/2019,HABITATMEXICO,Nueva,,,,
1,Aguascalientes,01/02/2019,INFONAVIT,Nueva,203,76659576.1047776,197,77746248
1,Aguascalientes,01/02/2019,ISSFAM,Nueva,,,,
1,Aguascalientes,01/02/2019,SHF,Nueva,,,,
1,Aguascalientes,01/02/2019,BANCA,Usada,144,161413511,117,111742200
1,Aguascalientes,01/02/2019,BANJERCITO,Usada,,,,
1,Aguascalientes,01/02/2019,CFE,Usada,1,934152,,
1,Aguascalientes,01/02/2019,CONAVI,Usada,,,127,7178390
1,Aguascalientes,01/02/2019,FONHAPO,Usada,,,,
1,Aguascalientes,01/02/2019,FOVISSSTE,Usada,44,25736356.03,43,24256186
1,Aguascalientes,01/02/2019,HABITATMEXICO,Usada,,,,
1,Aguascalientes,01/02/2019,INFONAVIT,Usada,307,131794411.7397984,375,129283600
1,Aguascalientes,01/02/2019,ISSFAM,Usada,,,4,2447000
1,Aguascalientes,01/02/2019,SHF,Usada,,,,
